"record_hash";"uni_cod";"a_a";"facolta";"laurea_nome";"laurea_tipo";"sede";"laurea_classe_cod";"curr_nome";"materia_nome";"materia_ssd_cod";"materia_cfu";"curr_materia_anno";"curr_materia_periodo";"modulo_nome";"sub_modulo_gruppo";"sub_modulo_nome";"modulo_cfu";"modulo_periodo";"insegnamento_prof";"insegnamento_prof_www";"isbn";"autori";"curatori";"traduttori";"titolo";"editore";"edizione";"anno_pub";"tipo_copertina";"pagg";"lingua";"prezzo";"testo_obb";"testo_uso";"testo_freq";"laurea_iscritti";"laurea_matricole";"prof_id";"insegnamento_id"
"8a3fbcaad9a8df63af76a574fca8cc4642377859510fcc80e5caeae013780576756cbfb2541c720e3800c297e70ba06cb511684d36b5ea09410cf3c333eb7881";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2020-21";"LINGUA LATINA (1)";"L-FIL-LET/04";"6";"1";"";"";"";"LINGUA LATINA (1) (R-Z)";"";"";"Tommaso Ricchieri";"https://www.unibo.it/sitoweb/tommaso.ricchieri";"9788855524544";"Alfonso Traina, Giorgio Bernardi Perini";"Claudio Marangoni";"";"Propedeutica al latino universitario. Edizione riveduta e aggiornata";"Patron";"6";"2007";"Brossura";"544";"Italiano";"40.00";"fac";"parz.";"tutti";2355;716;54546;597423
"73913e6854862e6d4019f5fc7d026c5bc00c5d75070971be60292e13e410c35fc57744986e45f9c6ec1c8934b1b2ad1fb238df0df221013ea7240a8ca371496a";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2020-21";"STORIA ROMANA";"L-ANT/03";"12";"1";"";"";"";"STORIA ROMANA (D-L)";"";"";"Francesca Cenerini";"https://www.unibo.it/sitoweb/francesca.cenerini";"9788855535526";"Alessandro Moretti";"";"";"Crescere nella discordia: la vita di Pompeo";"Patron";"";"2022";"Brossura";"144";"Italiano";"15.00";"in alt";"tutto";"non freq";2355;716;3974;597465
"822b24225474556259cc12fca5f6304581886c0e83354510d0ef173b7ef9561cc32b82957fc42f2b1d602a7b5b1a173978862435a4181fb14f0a0a6a3c2a8fba";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2020-21";"STORIA ROMANA";"L-ANT/03";"12";"1";"";"";"";"STORIA ROMANA (R-Z)";"";"";"Carla Salvaterra";"https://www.unibo.it/sitoweb/carla.salvaterra";"9788855535526";"Alessandro Moretti";"";"";"Crescere nella discordia: la vita di Pompeo";"Patron";"";"2022";"Brossura";"144";"Italiano";"15.00";"in alt";"tutto";"non freq";2355;716;3973;597463
"8a2a17113ce24c85ba1a54804f8a942c4c8e60756aacbf450b9af98031c3b79c19801d87af1d3ca025af78bb9155d4927aa74adcde6a3b1d67c64ddad051f1e5";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"FILOLOGIA ROMANZA";"L-FIL-LET/09";"12";"1";"";"";"";"FILOLOGIA ROMANZA (A-L)";"";"";"Giuseppina Brunetti";"https://www.unibo.it/sitoweb/giuseppina.brunetti";"9788855531337";"Paolo Gresti";"";"";"Antologia delle letterature romanze del medioevo";"Patron";"2";"2011";"Brossura";"504";"Italiano";"36.00";"in alt";"tutto";"tutti";2355;716;6649;597379
"fdf55112ace0d41139f83a5d97d3c0465daf401b522714d0349d5c8c237489b97921627bd60a2631ba9dc1afe897859a0c306df8db7b46eb5d336de61ea97ae4";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"FILOLOGIA ROMANZA";"L-FIL-LET/09";"12";"1";"";"";"";"FILOLOGIA ROMANZA (M-Z)";"";"";"Luca Di Sabatino";"https://www.unibo.it/sitoweb/luca.disabatino2";"9788855531337";"Paolo Gresti";"";"";"Antologia delle letterature romanze del medioevo";"Patron";"2";"2011";"Brossura";"504";"Italiano";"36.00";"obb";"tutto";"non freq";2355;716;41035;597378
"72ebec43e801dfff0bedf4ca98cce45756bcdb683536a32d349023c2056c038bc94cb162617498361cd808c96c7f10d602b8bfbd3a30ef94c4a5a9e20466aeb6";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"GEOGRAFIA";"M-GGR/01";"12";"3";"";"";"";"GEOGRAFIA (A-L)";"";"";"Stefania Bonfiglioli";"https://www.unibo.it/sitoweb/stefania.bonfiglioli";"9788855531924";"Stefania Bonfiglioli";"";"";"La geografia di Egnazio Danti. Il sapere corografico a Bologna nell'età della Controriforma";"Patron";"";"2012";"Brossura";"248";"Italiano";"28.00";"obb";"tutto";"tutti";2355;716;6680;597382
"25fcd64333f7544ecda3ad37bff7a0169218a70919995e63749f00acd5037f5d51236f0862494898a0809fe3b6e227ffe7f3966836d5052b2242abc722a80c3d";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"GLOTTODIDATTICA (1)";"L-LIN/02";"6";"2";"";"";"";"";"";"";"Yahis Martari";"https://www.unibo.it/sitoweb/yahis.martari";"9788855534024";"Yahis Martari";"";"";"L'acquisizione dell'italiano da parte di sinofoni. Un contributo alla linguistica educativa";"Patron";"";"2017";"Brossura";"164";"Italiano";"18.00";"obb";"tutto";"non freq";2355;716;6714;597383
"f9aacc29c297692d33f0b83614ee06e3b431ab64f07d7058e4584400e53e95a7e98037ff81ca230c29674edf88624d2b940b4ea870b51378b276b5ec4dc0e67e";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LETTERATURA E FILOLOGIA MEDIEVALE E UMANISTICA (1)";"L-FIL-LET/10";"6";"2";"";"";"";"";"";"";"Loredana Chines";"https://www.unibo.it/sitoweb/loredana.chines";"9788855533553";"Loredana Chines";"";"";"Francesco Petrarca";"Patron";"";"2016";"Brossura";"300";"Italiano";"26.00";"obb";"tutto";"tutti";2355;716;6651;597401
"f0d89ad4432e61a82a6091fcbe68d922afd7b45407b1793b6d1e6874e60e181cd65a0984b3044e4633e2a6e3136681398164a341c67eb2e051954568038b7e7d";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LETTERATURA GRECA (1)";"L-FIL-LET/02";"6";"2";"";"";"";"";"";"";"Giovanna Alvoni";"https://www.unibo.it/sitoweb/giovanna.alvoni";"9788855534574";"Sotera Fornaro";"";"";"Un uomo senza volto. Introduzione alla lettura di Luciano di Samosata";"Patron";"";"2019";"Brossura";"248";"Italiano";"27.00";"fac";"tutto";"tutti";2355;716;6645;597473
"e56be9216af52da8666df6c7d6a3b559e88f7147f9b6beba27dac5a8ccb94d7bbe3243890860ecd4e90d41edf21b3f2557cf8981366c6f2928b531375f48e5a7";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LETTERATURA ITALIANA";"L-FIL-LET/10";"12";"1";"";"";"";"LETTERATURA ITALIANA (A-C)";"";"";"Marco Veglia";"https://www.unibo.it/sitoweb/marco.veglia";"9788855533553";"Loredana Chines";"";"";"Francesco Petrarca";"Patron";"";"2016";"Brossura";"300";"Italiano";"26.00";"fac";"tutto";"tutti";2355;716;6509;597407
"f2a87f1250213b39c04fd4bf8422b32911a986883513f3dc78641aa2cca758ab7287f274107359f14969b3b2b405adb12162f5397cca16d86ed7bbe26d4b89fa";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LETTERATURA ITALIANA";"L-FIL-LET/10";"12";"1";"";"";"";"LETTERATURA ITALIANA (A-C)";"";"";"Marco Veglia";"https://www.unibo.it/sitoweb/marco.veglia";"9788855534499";"Gian Mario Anselmi, Loredana Chines";"Veronica Bernardi, Alberto Di Franco, Andrea Severi";"";"Leggere i classici italiani. Un'antologia";"Patron";"";"2019";"Brossura";"296";"Italiano";"29.00";"in alt";"parz.";"tutti";2355;716;6509;597407
"f90639a07135b13cfb8cf775171c42778f248ee21accd6e438efd11752304edefbc67c5ca93c104a807ebbbd4ad93eb8d5d1e46a7ded5552cacf352cba5ef51c";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LETTERATURA ITALIANA";"L-FIL-LET/10";"12";"1";"";"";"";"LETTERATURA ITALIANA (D-L)";"";"";"Angelo Maria Mangini";"https://www.unibo.it/sitoweb/angelomaria.mangini";"9788855533553";"Loredana Chines";"";"";"Francesco Petrarca";"Patron";"";"2016";"Brossura";"300";"Italiano";"26.00";"fac";"tutto";"tutti";2355;716;6698;597408
"6f3a29baa7fd498025ae5dccb470e19f9739cc2e816ea8e0e77060217f5e3b0fcb9e8235f510a64b535a1f6765197aa23db4a2818bcba3664b63f9eb85132f93";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LETTERATURA ITALIANA";"L-FIL-LET/10";"12";"1";"";"";"";"LETTERATURA ITALIANA (D-L)";"";"";"Angelo Maria Mangini";"https://www.unibo.it/sitoweb/angelomaria.mangini";"9788855534499";"Gian Mario Anselmi, Loredana Chines";"Veronica Bernardi, Alberto Di Franco, Andrea Severi";"";"Leggere i classici italiani. Un'antologia";"Patron";"";"2019";"Brossura";"296";"Italiano";"29.00";"in alt";"parz.";"tutti";2355;716;6698;597408
"857ceaa3dd9f55ea5deacb868a37576afa849ebb8bbb94aa1b97ce214fecc00614b0db1687612da3500c0586c658193536141ec4f79dca58bc3e7f588ab0d9f6";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LETTERATURA ITALIANA";"L-FIL-LET/10";"12";"1";"";"";"";"LETTERATURA ITALIANA (M-Q)";"";"";"Loredana Chines";"https://www.unibo.it/sitoweb/loredana.chines";"9788855533553";"Loredana Chines";"";"";"Francesco Petrarca";"Patron";"";"2016";"Brossura";"300";"Italiano";"26.00";"fac";"tutto";"tutti";2355;716;6651;597406
"6bfc68224c37cce07a31cda353301eb11d4c60069138d6108b7028ccdcd65dc237011cd02b41cc1d573b90c8bdf5781811f26f7a9a1c4bc9d81b4c3019b6da7c";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LETTERATURA ITALIANA";"L-FIL-LET/10";"12";"1";"";"";"";"LETTERATURA ITALIANA (M-Q)";"";"";"Loredana Chines";"https://www.unibo.it/sitoweb/loredana.chines";"9788855534499";"Gian Mario Anselmi, Loredana Chines";"Veronica Bernardi, Alberto Di Franco, Andrea Severi";"";"Leggere i classici italiani. Un'antologia";"Patron";"";"2019";"Brossura";"296";"Italiano";"29.00";"in alt";"parz.";"tutti";2355;716;6651;597406
"56ec7e6b84fc4ff641fb0ab350460c24ff873c9883da5f56eb121ab28f012216a694d75e65a1f94f288b62848101930a31922422f652df62241272072e495629";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LETTERATURA ITALIANA";"L-FIL-LET/10";"12";"1";"";"";"";"LETTERATURA ITALIANA (R-Z)";"";"";"Andrea Campana";"https://www.unibo.it/sitoweb/andrea.campana";"9788855533553";"Loredana Chines";"";"";"Francesco Petrarca";"Patron";"";"2016";"Brossura";"300";"Italiano";"26.00";"in alt";"tutto";"tutti";2355;716;6462;597405
"37fa639c182f18c3812eea13b646012df843e14cf99277fb36945f3b664d1213ac324b292a1fdf7950a7da2c96c088591964eaab068d93d6cb29e21545f89567";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LETTERATURA ITALIANA";"L-FIL-LET/10";"12";"1";"";"";"";"LETTERATURA ITALIANA (R-Z)";"";"";"Andrea Campana";"https://www.unibo.it/sitoweb/andrea.campana";"9788855534499";"Gian Mario Anselmi, Loredana Chines";"Veronica Bernardi, Alberto Di Franco, Andrea Severi";"";"Leggere i classici italiani. Un'antologia";"Patron";"";"2019";"Brossura";"296";"Italiano";"29.00";"obb";"parz.";"tutti";2355;716;6462;597405
"e8ca139fe053ed2ea6bced268a741a9e06d73a33a9ab0a505b4a192670f9c91760bef317e406ea1db512491c14c0aa212af9e5332015dd7f699796db2f3b91f7";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LETTERATURA LATINA";"L-FIL-LET/04";"12";"2";"";"";"";"LETTERATURA LATINA (A-D)";"";"";"Francesco Citti";"https://www.unibo.it/sitoweb/francesco.citti";"9788855524544";"Alfonso Traina, Giorgio Bernardi Perini";"Claudio Marangoni";"";"Propedeutica al latino universitario. Edizione riveduta e aggiornata";"Patron";"6";"2007";"Brossura";"544";"Italiano";"40.00";"cons";"parz.";"non freq";2355;716;6717;597415
"227c2b19bcc84da3820e8788df44455e21b625547e9eda510db04aad66a93851575dfd87de88c055b63c7bc64aa4c1ef50a5b41cf9d07bd3bd2c705e086ce560";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LETTERATURA LATINA";"L-FIL-LET/04";"12";"2";"";"";"";"LETTERATURA LATINA (E-M)";"";"";"Daniele Pellacani";"https://www.unibo.it/sitoweb/daniele.pellacani";"9788855524544";"Alfonso Traina, Giorgio Bernardi Perini";"Claudio Marangoni";"";"Propedeutica al latino universitario. Edizione riveduta e aggiornata";"Patron";"6";"2007";"Brossura";"544";"Italiano";"40.00";"cons";"parz.";"non freq";2355;716;6650;597414
"b425f2a55938fb1b0d29dd4ae1132b12bc1c514110f418360a038745fe6a9534f6821dfde295d7b997d732c9a55f7102d0fc97a7a22d289cd0bbf66adff0748e";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LETTERATURA LATINA";"L-FIL-LET/04";"12";"2";"";"";"";"LETTERATURA LATINA (N-Z)";"";"";"Bruna Pieri";"https://www.unibo.it/sitoweb/bruna.pieri";"9788855517294";"Alfonso Traina";"";"";"Poeti latini e neolatini. Note e saggi filologici vol.2";"Patron";"2";"1981";"Brossura";"288";"Italiano";"22.00";"in alt";"parz.";"tutti";2355;716;4982;597413
"4f1103ce0aa458168757d6ddb5e277b6e241ee57bdbb95258891656099a565362ea11511bd08215e2f4863c768691b51a1bb665268147f9a68ecedd9f0a390a1";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LETTERATURA LATINA";"L-FIL-LET/04";"12";"2";"";"";"";"LETTERATURA LATINA (N-Z)";"";"";"Bruna Pieri";"https://www.unibo.it/sitoweb/bruna.pieri";"9788855524544";"Alfonso Traina, Giorgio Bernardi Perini";"Claudio Marangoni";"";"Propedeutica al latino universitario. Edizione riveduta e aggiornata";"Patron";"6";"2007";"Brossura";"544";"Italiano";"40.00";"cons";"parz.";"non freq";2355;716;4982;597413
"e2528bec70e9ebab4c1962e240ef184027ffe4baf50729bcb8b88936c639ba05b67131400c46ce517d6099878867acd95e5fb62ae4a62a1fc06e3beef1501c4d";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LINGUA LATINA (1)";"L-FIL-LET/04";"6";"1";"";"";"";"LINGUA LATINA (1) (A-C)";"";"";"Daniele Pellacani";"https://www.unibo.it/sitoweb/daniele.pellacani";"9788855524544";"Alfonso Traina, Giorgio Bernardi Perini";"Claudio Marangoni";"";"Propedeutica al latino universitario. Edizione riveduta e aggiornata";"Patron";"6";"2007";"Brossura";"544";"Italiano";"40.00";"fac";"parz.";"tutti";2355;716;6650;597426
"ebae5e1dc39e5a0a7ef388a18dffe9ee191b3a6abeaeccf294757c720011d7ae1eac692d312577393faf323dfbf0050b137bd7cd47a115bdb0504c03edf5094f";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LINGUA LATINA (1)";"L-FIL-LET/04";"6";"1";"";"";"";"LINGUA LATINA (1) (D-L)";"";"";"Lucia Pasetti";"https://www.unibo.it/sitoweb/lucia.pasetti";"9788855524544";"Alfonso Traina, Giorgio Bernardi Perini";"Claudio Marangoni";"";"Propedeutica al latino universitario. Edizione riveduta e aggiornata";"Patron";"6";"2007";"Brossura";"544";"Italiano";"40.00";"obb";"parz.";"tutti";2355;716;6463;597425
"c8d0e7ef912436c9d07d47de22d8a71350ef1d5310b7b008b63425111033c8a24afe667a43112ae8e38729c43db3418593c95f2f4cec600ade51ec07623d363d";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LINGUA LATINA (1)";"L-FIL-LET/04";"6";"1";"";"";"";"LINGUA LATINA (1) (M-Q)";"";"";"Luigi Pirovano";"https://www.unibo.it/sitoweb/luigi.pirovano2";"9788855524544";"Alfonso Traina, Giorgio Bernardi Perini";"Claudio Marangoni";"";"Propedeutica al latino universitario. Edizione riveduta e aggiornata";"Patron";"6";"2007";"Brossura";"544";"Italiano";"40.00";"fac";"parz.";"tutti";2355;716;6647;597424
"d7588d5338900dbf4adefc97e6c2d4e0467f6509f988e043132e94ec40ad442cfc716da99aa6f1b8a09b88acf9a25af1f07f45bb5a3a17abc5d8d740f3eea695";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"LINGUA LATINA (1)";"L-FIL-LET/04";"6";"1";"";"";"";"LINGUA LATINA (1) (R-Z)";"";"";"Tommaso Ricchieri";"https://www.unibo.it/sitoweb/tommaso.ricchieri";"9788855524544";"Alfonso Traina, Giorgio Bernardi Perini";"Claudio Marangoni";"";"Propedeutica al latino universitario. Edizione riveduta e aggiornata";"Patron";"6";"2007";"Brossura";"544";"Italiano";"40.00";"fac";"parz.";"tutti";2355;716;54546;597423
"5e71fd56946d687f983cd8ababf5dbf53fd24cd7239f9b6a8c6de0168e844017ef2a2f544198bd41674ec2fcc48e55ae6dc38d76d0a9df903f22675d9d536d91";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"STORIA ROMANA";"L-ANT/03";"12";"1";"";"";"";"STORIA ROMANA (D-L)";"";"";"Francesca Cenerini";"https://www.unibo.it/sitoweb/francesca.cenerini";"9788855535526";"Alessandro Moretti";"";"";"Crescere nella discordia: la vita di Pompeo";"Patron";"";"2022";"Brossura";"144";"Italiano";"15.00";"in alt";"tutto";"non freq";2355;716;3974;597465
"314ab9960773aef97226cb76fb1b02654fa97b911dbe36d0613610e1c1bbb82cfa835d18cb40e86f3e2fb021f15cc38a13c90e112d48abbeea15c38dfd327e6f";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2021-22";"STORIA ROMANA";"L-ANT/03";"12";"1";"";"";"";"STORIA ROMANA (R-Z)";"";"";"Carla Salvaterra";"https://www.unibo.it/sitoweb/carla.salvaterra";"9788855535526";"Alessandro Moretti";"";"";"Crescere nella discordia: la vita di Pompeo";"Patron";"";"2022";"Brossura";"144";"Italiano";"15.00";"in alt";"tutto";"non freq";2355;716;3973;597463
"41bb82fb9332b8212fe46928f24076ccb5ce754e48f6d56cf653b3b91afac78103383746587fc4e5637767f485b5a7c305f1b16ea8108ad2a6a571204c749554";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2022-23";"FILOLOGIA ROMANZA";"L-FIL-LET/09";"12";"1";"";"";"";"FILOLOGIA ROMANZA (A-L)";"";"";"Giuseppina Brunetti";"https://www.unibo.it/sitoweb/giuseppina.brunetti";"9788855531337";"Paolo Gresti";"";"";"Antologia delle letterature romanze del medioevo";"Patron";"2";"2011";"Brossura";"504";"Italiano";"36.00";"in alt";"tutto";"tutti";2355;716;6649;597379
"106cdc39101c2099e066b1a6d81ab1bd8a58b48c2aa291a0b2625c6bc06b80de783f8500aa30667d7438f02466fe5f1cc5001218f7f136efb61bb45dbaf19fde";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2022-23";"FILOLOGIA ROMANZA";"L-FIL-LET/09";"12";"1";"";"";"";"FILOLOGIA ROMANZA (M-Z)";"";"";"Luca Di Sabatino";"https://www.unibo.it/sitoweb/luca.disabatino2";"9788855531337";"Paolo Gresti";"";"";"Antologia delle letterature romanze del medioevo";"Patron";"2";"2011";"Brossura";"504";"Italiano";"36.00";"obb";"tutto";"non freq";2355;716;41035;597378
"75566f11d2d37bc2a7fec813aa4b8ec2c512676a5f153db2a3ede4ac6efea764eae0cd91ffea6e8659a6412f5c2d7feb3d2a3578f35beb7984f9fc3a1196779e";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2022-23";"GEOGRAFIA";"M-GGR/01";"12";"3";"";"";"";"GEOGRAFIA (A-L)";"";"";"Stefania Bonfiglioli";"https://www.unibo.it/sitoweb/stefania.bonfiglioli";"9788855531924";"Stefania Bonfiglioli";"";"";"La geografia di Egnazio Danti. Il sapere corografico a Bologna nell'età della Controriforma";"Patron";"";"2012";"Brossura";"248";"Italiano";"28.00";"obb";"tutto";"tutti";2355;716;6680;597382
"bfe418201212430361684acf0f98dfec942f950f92907f250cbc81ff28b06fe32251726cb01e74e93cd7a982761b4b9bf7f904f7d99856d03747fd56cdc67b45";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2022-23";"GLOTTODIDATTICA (1)";"L-LIN/02";"6";"2";"";"";"";"";"";"";"Yahis Martari";"https://www.unibo.it/sitoweb/yahis.martari";"9788855534024";"Yahis Martari";"";"";"L'acquisizione dell'italiano da parte di sinofoni. Un contributo alla linguistica educativa";"Patron";"";"2017";"Brossura";"164";"Italiano";"18.00";"obb";"tutto";"non freq";2355;716;6714;597383
"89495bcf5dbfc8bd2367d971993db6d31ae2d8e47b3acbaa1b513a3b5cf94f1b77eeed1ba4ceb37b8d33b2472644c725a54b57c942979ae81817e6e11426da18";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2022-23";"LETTERATURA E FILOLOGIA MEDIEVALE E UMANISTICA (1)";"L-FIL-LET/10";"6";"2";"";"";"";"";"";"";"Loredana Chines";"https://www.unibo.it/sitoweb/loredana.chines";"9788855533553";"Loredana Chines";"";"";"Francesco Petrarca";"Patron";"";"2016";"Brossura";"300";"Italiano";"26.00";"obb";"tutto";"tutti";2355;716;6651;597401
"406ce04abffa34d210964b1f2f4a66ec09b09d6b5daccb3caa9dad3f7046c810fbfba4729368fb807c8700c661adfe950659343391c02606258b2f8be61a62ce";"unibo";2022;"Dipartimento Filologia classica e italianistica";"LETTERE";"L";"Bologna";"L-10";"CURRICULUM CULTURE LETTERARIE EUROPEE: PIANO DIDATTICO PER STUDENTI IMMATRICOLATI NELL'A.A. 2022-23";"LETTERATURA GRECA (1)";"L-FIL-LET/02";"6";"2";"";"";"";"";"";"";"Giovanna Alvoni";"https://www.unibo.it/sitoweb/giovanna.alvoni";"9788855534574";"Sotera Fornaro";"";"";"Un uomo senza volto. Introduzione alla lettura di Luciano di Samosata";"Patron";"";"2019";"Brossura";"248";"Italiano";"27.00";"fac";"tutto";"tutti";2355;716;6645;597473
