record_hash,uni_cod,a_a,facolta,laurea_nome,laurea_tipo,sede,laurea_classe_cod,curr_nome,materia_nome,materia_ssd_cod,materia_cfu,curr_materia_anno,curr_materia_periodo,modulo_nome,sub_modulo_gruppo,sub_modulo_nome,modulo_cfu,modulo_periodo,insegnamento_prof,insegnamento_prof_www,isbn,autori,curatori,traduttori,titolo,editore,edizione,anno_pub,tipo_copertina,pagg,lingua,prezzo,testo_obb,testo_uso,testo_freq,laurea_iscritti,laurea_matricole,prof_id,insegnamento_id
05288bcde7fef556591e747265fb90d615670e7f720ca9aa875f991b477d0601c2e598d13ceaf8d16d90ef4019344d4543acbb9b7910f2474e32360916aca5d7,unipa,2022,Dipartimento Culture e Società,"BENI CULTURALI: CONOSCENZA,GESTIONE,VALORIZZAZIONE",L,Palermo,L-1,PATRIMONIO E TURISMO CULTURALE,CIVILTÀ LETTERARIA DI ROMA ANTICA,L-FIL-LET/04,6,2,2,,,,,,Alfredo Casamento,https://www.unipa.it/persona.html?id=152515&lang=it,9788855524544,"Alfonso Traina, Giorgio Bernardi Perini",Claudio Marangoni,,Propedeutica al latino universitario. Edizione riveduta e aggiornata,Patron,6,2007,Brossura,544,Italiano,40.0,obb,tutto,tutti,546,153,18711,641487
5f0665c2a3ee174cb51de3240d3318e7ed59d4ecc91c3e0e30a15924a45a4c36d1d714fabc3f4143fb6e314129ce6749d276c68213ecdace9b57cad674bb4e3a,unipa,2022,Dipartimento Culture e Società,"BENI CULTURALI: CONOSCENZA,GESTIONE,VALORIZZAZIONE",L,Palermo,L-1,PATRIMONIO E TURISMO CULTURALE,STORIA E TESTI DELLA LETTERATURA LATINA,L-FIL-LET/04,6,2,2,,,,,,Maurizio Massimo Bianco,https://www.unipa.it/persona.html?id=156514&lang=it,9788855524544,"Alfonso Traina, Giorgio Bernardi Perini",Claudio Marangoni,,Propedeutica al latino universitario. Edizione riveduta e aggiornata,Patron,6,2007,Brossura,544,Italiano,40.0,obb,tutto,tutti,546,153,18712,641510
8dca6afa7b3892890d97c629ee7575962fdc6dbfc2fa5d08b3ec91525fdc202bfe8acefa4c2bfb47e7d2d2347996d4e9df505e447b9d91d725ccdf8653b50ca8,unipa,2022,Dipartimento Culture e Società,"BENI CULTURALI: CONOSCENZA,GESTIONE,VALORIZZAZIONE",L,Palermo,L-1,STORICO - ARCHEOLOGICO,LETTERATURA E CIVILTÀ LATINA,L-FIL-LET/04,12,2,2,CIVILTÀ LETTERARIA DI ROMA ANTICA,,,6.0,2,Alfredo Casamento,https://www.unipa.it/persona.html?id=152515&lang=it,9788855512176,Alfonso Traina,,,Lo stile drammatico del filosofo Seneca,Patron,4,1987,Brossura,240,Italiano,20.0,obb,tutto,tutti,546,153,18711,641529
40d820318d3d404931dd082cea27447d18b29ce177a00af4dbb84e79812ddb296a89af0627602a051fb9d72efb51e896d88296d17ea9d296cccf1081ba0850f9,unipa,2022,Dipartimento Culture e Società,"BENI CULTURALI: CONOSCENZA,GESTIONE,VALORIZZAZIONE",L,Palermo,L-1,STORICO - ARCHEOLOGICO,LETTERATURA E CIVILTÀ LATINA,L-FIL-LET/04,12,2,2,CIVILTÀ LETTERARIA DI ROMA ANTICA,,,6.0,2,Alfredo Casamento,https://www.unipa.it/persona.html?id=152515&lang=it,9788855524544,"Alfonso Traina, Giorgio Bernardi Perini",Claudio Marangoni,,Propedeutica al latino universitario. Edizione riveduta e aggiornata,Patron,6,2007,Brossura,544,Italiano,40.0,obb,tutto,tutti,546,153,18711,641529
49c63d7f482fca2504dd701f475c0fe4ef291e5c2929f66b9947af1dfd7214ae1700f77f98b6aac8484c3bd1c148ac92f48ed7e7b5b76ecc4eff982e9bf9a217,unipa,2022,Dipartimento Culture e Società,"BENI CULTURALI: CONOSCENZA,GESTIONE,VALORIZZAZIONE",L,Palermo,L-1,STORICO - ARCHEOLOGICO,LETTERATURA E CIVILTÀ LATINA,L-FIL-LET/04,12,2,2,STORIA E TESTI DELLA LETTERATURA LATINA,,,6.0,2,Maurizio Massimo Bianco,https://www.unipa.it/persona.html?id=156514&lang=it,9788855524544,"Alfonso Traina, Giorgio Bernardi Perini",Claudio Marangoni,,Propedeutica al latino universitario. Edizione riveduta e aggiornata,Patron,6,2007,Brossura,544,Italiano,40.0,obb,tutto,tutti,546,153,18712,641528
7454fe160ec51575710af4cd7adcfea042e65280fdea589301d8f00c3b1be3bbe14dd007806df593baea67c5b71db95ab9f2815bea0852a0c30d5b949720d670,unipa,2022,Dipartimento Culture e Società,COMUNICAZIONE DEL PATRIMONIO CULTURALE,LM,Palermo,LM-92,CULTURA VISUALE,LINGUA ALBANESE LIVELLO AVANZATO,L-LIN/18,6,2,1,,,,,,Gezim Gurga,https://www.unipa.it/persona.html?id=160162&lang=it,9788855519533,Namik Ressuli,,,Grammatica albanese,Patron,,1986,,624,Italiano,30.99,obb,tutto,tutti,55,23,18729,641544
767f3b119d2c7d74d42802dbd2ad9cb9fe1aa6e23ea4851b254f63076c33470750ca0d68570e3f6b037cf06cca6e0964a1a84f8535020c3d54aee454c39b09e4,unipa,2022,Dipartimento Culture e Società,COMUNICAZIONE DEL PATRIMONIO CULTURALE,LM,Palermo,LM-92,CULTURE DEL TESTO,CRITICA TESTUALE E FILOLOGIA GERMANICA,L-FIL-LET/15,9,1,1,,,,,,Loredana Teresi,https://www.unipa.it/persona.html?id=159321&lang=it,9788855531733,Paolo Chiesa,,,Elementi di critica testuale,Patron,2,2012,Brossura,232,Italiano,22.0,obb,tutto,tutti,55,23,18921,641552
1d7f721d0953cf0cba6255ab0b7c53b0dc65006756463e0bcf8c4b9cc7dae422a5c6609d34ed956ac05458aecae72a3c5aaefafe879311a660b1d7e9241450da,unipa,2022,Dipartimento Culture e Società,COMUNICAZIONE DEL PATRIMONIO CULTURALE,LM,Palermo,LM-92,CULTURE DEL TESTO,LINGUA ALBANESE LIVELLO AVANZATO,L-LIN/18,6,2,1,,,,,,Gezim Gurga,https://www.unipa.it/persona.html?id=160162&lang=it,9788855519533,Namik Ressuli,,,Grammatica albanese,Patron,,1986,,624,Italiano,30.99,obb,tutto,tutti,55,23,18729,641544
79be772b68d7237e787c3d4a9471a61e03004e80119f24e134325db84c2ea3e80fea5f40fd4a7a88212081eec3ded277bb2538959fa80dbd7a9ffcc15bac8497,unipa,2022,Dipartimento Culture e Società,SCIENZE DELL'ANTICHITÀ,LM,Palermo,LM-15,SCIENZE DELL'ANTICHITÀ,DIDATTICA DEL LATINO,L-FIL-LET/04,9,2,2,,,,,,Maurizio Massimo Bianco,https://www.unipa.it/persona.html?id=156514&lang=it,9788855524544,"Alfonso Traina, Giorgio Bernardi Perini",Claudio Marangoni,,Propedeutica al latino universitario. Edizione riveduta e aggiornata,Patron,6,2007,Brossura,544,Italiano,40.0,obb,tutto,tutti,80,21,18712,641637
15e91f36ccc7bb4e4a0c5eebe68545dc1631abda2ecc5cde57a91ee3602cbe60b7e3926a537f9d507fa742e1668b9310b67cb6ce7924243bfa815eb1cfa15b78,unipa,2022,Dipartimento Culture e Società,SCIENZE DELL'ANTICHITÀ,LM,Palermo,LM-15,SCIENZE DELL'ANTICHITÀ,DIDATTICA DEL LATINO,L-FIL-LET/04,9,2,2,,,,,,Maurizio Massimo Bianco,https://www.unipa.it/persona.html?id=156514&lang=it,9788855530873,Anna Giordano Rampioni,,,Manuale per l'insegnamento del latino,Patron,,2010,Brossura,276,Italiano,23.0,obb,tutto,tutti,80,21,18712,641637
e29ea47d04d0d70052dc231cffa6a6a2b3fafb1ddf543821f289900341ac0fb68150770174c9a0ff136bf3f2ca7dce279f9176de336c67960aec7a0f9eae31f2,unipa,2022,Dipartimento Culture e Società,SCIENZE DELL'ANTICHITÀ,LM,Palermo,LM-15,SCIENZE DELL'ANTICHITÀ,METRICA GRECA E LATINA,L-FIL-LET/05,9,2,2,,,,,,Carlo Martino Lucarini,https://www.unipa.it/persona.html?id=163497&lang=it,9788855506069,Cesare Questa,,,Introduzione alla metrica di Plauto,Patron,,1987,,XII-284,Italiano,22.0,obb,tutto,tutti,80,21,18901,641652
4b4afc558604bf152292796b6bb548df62ed00026cf7eaa07a85a056339650cf666b0f07e5a570302340a6bc4b2a26e6c4e473ba20197472103d5f2ee3c1fb3b,unipa,2022,Dipartimento Culture e Società,SCIENZE DELLA COMUNICAZIONE PER LE CULTURE E LE ARTI,L,Palermo,L-20,SCIENZE DELLA COMUNICAZIONE PER LE CULTURE E LE ARTI,LINGUA ALBANESE 2,L-LIN/18,5,3,2,,,,,,Gezim Gurga,https://www.unipa.it/persona.html?id=160162&lang=it,9788855519533,Namik Ressuli,,,Grammatica albanese,Patron,,1986,,624,Italiano,30.99,obb,tutto,tutti,200,47,18729,641709
0666488d158c2049fb373cd47250c1c4587cc0d4be3279684f9f75d9aa48bc80616429bfc5811c3a6ef30ba50eb5e3abdec212fd416eda7e9c5842bee89059f0,unipa,2022,Dipartimento Fisica e Chimica - Emilio Segrè,CONSERVAZIONE E RESTAURO DEI BENI CULTURALI,LMCU,Palermo,LMR/02,"MANUFATTI DIPINTI SU SUPPORTO LIGNEO E TESSILE; MANUFATTI SCOLPITI IN LEGNO; ARREDI E STRUTTURE LIGNEE; MANUFATTI IN MATERIALI SINTETICI LAVORATI, ASSEMBLATI E/O DIPINTI",SCIENZA E TECNOLOGIA DEI MATERIALI,ING-IND/22,12,3,A,SCIENZA E TECNOLOGIA DEI MATERIALI,,,6.0,A,Bartolomeo Megna,https://www.unipa.it/persona.html?id=46549&lang=it,9788855534147,"Elena Pecchioni, Fabio Fratini, Emma Cantisani",,,Le malte antiche e moderne tra tradizione ed innovazione,Patron,2,2018,Brossura,232,Italiano,24.0,fac,tutto,tutti,59,10,18292,642031
a08c2b170eb43f3a81b40dde5a22c7d544e613aeb72b2dae4cbb814c08c3c170e7f1f7740ad8b3f88766e3501884fda93e3612b151a026750dfa487559aedd2c,unipa,2022,Dipartimento Fisica e Chimica - Emilio Segrè,CONSERVAZIONE E RESTAURO DEI BENI CULTURALI,LMCU,Palermo,LMR/02,"MATERIALE LIBRARIO E ARCHIVISTICO; MANUFATTI CARTACEI; MATERIALE FOTOGRAFICO, CINEMATOGRAFICO E DIGITALE",SCIENZA E TECNOLOGIA DEI MATERIALI,ING-IND/22,12,3,A,SCIENZA E TECNOLOGIA DEI MATERIALI,,,6.0,A,Bartolomeo Megna,https://www.unipa.it/persona.html?id=46549&lang=it,9788855534147,"Elena Pecchioni, Fabio Fratini, Emma Cantisani",,,Le malte antiche e moderne tra tradizione ed innovazione,Patron,2,2018,Brossura,232,Italiano,24.0,fac,tutto,tutti,59,10,18292,642031
744bf537f85f34fad56b9efa01f1ba75cf3fc03ae8c302e87894685d3b91d93e8f3e6a643732315ef199673948045587208850ae8bce943e2d170ae052c46771,unipa,2022,Dipartimento Fisica e Chimica - Emilio Segrè,CONSERVAZIONE E RESTAURO DEI BENI CULTURALI,LMCU,Palermo,LMR/02,MATERIALI LAPIDEI E DERIVATI; SUPERFICI DECORATE DELL'ARCHITETTURA,SCIENZA E TECNOLOGIA DEI MATERIALI,ING-IND/22,12,3,A,SCIENZA E TECNOLOGIA DEI MATERIALI,,,6.0,A,Bartolomeo Megna,https://www.unipa.it/persona.html?id=46549&lang=it,9788855534147,"Elena Pecchioni, Fabio Fratini, Emma Cantisani",,,Le malte antiche e moderne tra tradizione ed innovazione,Patron,2,2018,Brossura,232,Italiano,24.0,fac,tutto,tutti,59,10,18292,642031
cfb53d2ac8eb28d7a5a098db6bf8cf277abe49bf7af1a98ddc959cfc28fa8fe87d4b338c20c62e6c7b38110588e6adefdd26c6753acd5e66e8b4be3746a30baa,unipa,2022,Dipartimento Ingegneria,INGEGNERIA BIOMEDICA,L,Palermo,L-9,TECNOLOGIE BIOMEDICHE PER L'INFORMAZIONE - SEDE PA,SENSORI E STRUMENTAZIONE BIOMEDICA,ING-INF/06,9,3,2,,,,,,Luca Faes,https://www.unipa.it/persona.html?id=4429610&lang=it,9788855532952,"Guido Avanzolini, Elisa Magosso",,,Strumentazione biomedica. Progetto e impiego dei sistemi di misura,Patron,3,2015,Brossura,368,Italiano,35.0,fac,tutto,tutti,589,149,18210,642539
07d59e1e3161788baac77b8ec1b99e3c6285bc79ff5084fbba4bda15d47ebcbb61dd88fc6b2c2e2a7193b886f1cd36cecf879c24561291a3ddfe270f034fe0f1,unipa,2022,Dipartimento Ingegneria,INGEGNERIA BIOMEDICA,LM,Palermo,LM-21,BIOMATERIALS FOR REGENERATIVE MEDICINE,MECHANOBIOLOGY OF LIVING TISSUES,ING-IND/34,9,1,1,,,,,,Salvatore Pasta,https://www.unipa.it/persona.html?id=150862&lang=it,9788855530392,"Sara Mantero, Andrea Remuzi, Manuela Raimondi",,,Fondamenti di ingegneria dei tessuti per la medicina rigenerativa,Patron,,2009,Cartonato,216,,19.0,obb,tutto,tutti,120,62,34638,642521
38638f87550c6aa7e978fdb530b4640ca26d56024fcf6658072202b3d25ec964cee67870606c644a3b713a7c0129d6c4011c58b27db8728ccd617e926b07c806,unipa,2022,Dipartimento Ingegneria,INGEGNERIA BIOMEDICA,LM,Palermo,LM-21,BIOMATERIALS FOR REGENERATIVE MEDICINE,MISURE MECCANICHE E TERMICHE PER LA BIOMEDICA,ING-IND/12,6,1,1,,,,,,Francesco Scardulla,https://www.unipa.it/persona.html?id=28747&lang=it,9788855532952,"Guido Avanzolini, Elisa Magosso",,,Strumentazione biomedica. Progetto e impiego dei sistemi di misura,Patron,3,2015,Brossura,368,Italiano,35.0,obb,tutto,tutti,120,62,58666,642522
2cb645520b64df2ab9eb0fdc52c8b284c8d0d2d7f80c8bcf9c5bfae12b61f6cd0cdd2f2eba9999103e01de186afd7bd2a850bd058e19161804c1c0bc188c3412,unipa,2022,Dipartimento Ingegneria,INGEGNERIA BIOMEDICA,LM,Palermo,LM-21,BIOMECHANICAL AND MEDICAL DEVICES,MECHANOBIOLOGY OF LIVING TISSUES,ING-IND/34,9,1,1,,,,,,Salvatore Pasta,https://www.unipa.it/persona.html?id=150862&lang=it,9788855530392,"Sara Mantero, Andrea Remuzi, Manuela Raimondi",,,Fondamenti di ingegneria dei tessuti per la medicina rigenerativa,Patron,,2009,Cartonato,216,,19.0,obb,tutto,tutti,120,62,34638,642521
9c030399906691c6cae917c234378fcb57bac08f402d0785f672f37788b73dd5db6c7431c9c87fe667d3123b697b839a27687e83ad11448d6ce66abc0ae09409,unipa,2022,Dipartimento Ingegneria,INGEGNERIA BIOMEDICA,LM,Palermo,LM-21,BIOMECHANICAL AND MEDICAL DEVICES,MISURE MECCANICHE E TERMICHE PER LA BIOMEDICA,ING-IND/12,6,1,1,,,,,,Francesco Scardulla,https://www.unipa.it/persona.html?id=28747&lang=it,9788855532952,"Guido Avanzolini, Elisa Magosso",,,Strumentazione biomedica. Progetto e impiego dei sistemi di misura,Patron,3,2015,Brossura,368,Italiano,35.0,obb,tutto,tutti,120,62,58666,642522
14c6b641c70dd6c0e9275cb3d826da87c4d6d739a7e615251dfb6c72347597be664673519722ae0b5ab632009b157e3f6909e97d573ca0ff2b768b31d73d9a78,unipa,2022,Dipartimento Ingegneria,INGEGNERIA BIOMEDICA,LM,Palermo,LM-21,BIOMEDICAL INFORMATION TECHNOLOGIES,MECHANOBIOLOGY OF LIVING TISSUES,ING-IND/34,9,1,1,,,,,,Salvatore Pasta,https://www.unipa.it/persona.html?id=150862&lang=it,9788855530392,"Sara Mantero, Andrea Remuzi, Manuela Raimondi",,,Fondamenti di ingegneria dei tessuti per la medicina rigenerativa,Patron,,2009,Cartonato,216,,19.0,obb,tutto,tutti,120,62,34638,642521
505fa15b36dd19c134aab1de4c1b3ceca2a91ebb503a1fd77cfa304d5a6c2525bc9af22bdddac0deb6eea12ca54fb1d5766d4531e0c9c877d28f1aad41e08a56,unipa,2022,Dipartimento Ingegneria,INGEGNERIA BIOMEDICA,LM,Palermo,LM-21,BIOMEDICAL INFORMATION TECHNOLOGIES,MISURE MECCANICHE E TERMICHE PER LA BIOMEDICA,ING-IND/12,6,1,1,,,,,,Francesco Scardulla,https://www.unipa.it/persona.html?id=28747&lang=it,9788855532952,"Guido Avanzolini, Elisa Magosso",,,Strumentazione biomedica. Progetto e impiego dei sistemi di misura,Patron,3,2015,Brossura,368,Italiano,35.0,obb,tutto,tutti,120,62,58666,642522
addc1ae17535f397c8acfce51ad96e64d9cc7af5ceae07ae772475ed71662a906881990f808aff03679e32f228bfb70fdb05ebd97f07b806400a11bc38d6cd5b,unipa,2022,Dipartimento Ingegneria,INGEGNERIA BIOMEDICA (SEDE CL),L,Caltanissetta,L-9,TECNOLOGIE BIOMEDICHE PER L'INFORMAZIONE - SEDE CL,SENSORI E STRUMENTAZIONE BIOMEDICA,ING-INF/06,9,3,2,,,,,,Roberto Macaluso,https://www.unipa.it/persona.html?id=156508&lang=it,9788855532952,"Guido Avanzolini, Elisa Magosso",,,Strumentazione biomedica. Progetto e impiego dei sistemi di misura,Patron,3,2015,Brossura,368,Italiano,35.0,obb,tutto,tutti,103,31,18368,642576
b2ac230f38215424dbc1e67a30d34ae07e949a901087f5844a878e644128dd02e2ca3c388953d258e8a2cf07d4541753994ffb5a94072ee907b3d7332a59e532,unipa,2022,Dipartimento Ingegneria,INGEGNERIA CIBERNETICA,L,Palermo,L-8,INTERNET E CLOUD,SENSORI,ING-INF/01,6,3,2,,,,,,Luca Faes,https://www.unipa.it/persona.html?id=4429610&lang=it,9788855532952,"Guido Avanzolini, Elisa Magosso",,,Strumentazione biomedica. Progetto e impiego dei sistemi di misura,Patron,3,2015,Brossura,368,Italiano,35.0,fac,tutto,tutti,365,85,18210,642646
c84a18dc17ad2ef2cddb53eb2f81caa715ed81894dd77c0b70f07133e8de6f4b12afb000ec6e2eac402c2a17a26443abfc918ef8dd9f945c32034b097b5e2017,unipa,2022,Dipartimento Ingegneria,INGEGNERIA CIBERNETICA,L,Palermo,L-8,MECCATRONICA,SENSORI,ING-INF/01,6,3,2,,,,,,Luca Faes,https://www.unipa.it/persona.html?id=4429610&lang=it,9788855532952,"Guido Avanzolini, Elisa Magosso",,,Strumentazione biomedica. Progetto e impiego dei sistemi di misura,Patron,3,2015,Brossura,368,Italiano,35.0,fac,tutto,tutti,365,85,18210,642646
81cb23869735686e893d272ad00d060ff098a11c0cd3af16565fe5bd8df3effd8c09a7f10b27bb7b8f75390e335d20183e7233681071bc241d3e6536019bdd31,unipa,2022,Dipartimento Ingegneria,INGEGNERIA DEI SISTEMI CIBER-FISICI PER L' INDUSTRIA,LM,Palermo,LM-25,INGEGNERIA DEI SISTEMI CIBER-FISICI PER L'INDUSTRIA,MECCANICA APPLICATA C.I,ING-IND/13,12,1,A,DINAMICA DEI SISTEMI MECCANICI,,,6.0,A,Marco Cammalleri,https://www.unipa.it/persona.html?id=159353&lang=it,9788855528290,"Umberto Meneghetti, Alberto Maggiore, Ettore Funaioli",,,Lezioni di meccanica applicata alle macchine vol.1. Fondamenti di meccanica delle macchine,Patron,,2006,Brossura,400,Italiano,36.0,obb,tutto,tutti,12,14,18415,642710
4736c4ab920b36fe114614a9c451e886b62d9e2f17c93abcd4d91f6fa5502a55509fd06e81bdeec5368d448c85ccd8371ef240627888260c5ba1356ad2fad4b5,unipa,2022,Dipartimento Ingegneria,INGEGNERIA DEI SISTEMI CIBER-FISICI PER L' INDUSTRIA,LM,Palermo,LM-25,INGEGNERIA DEI SISTEMI CIBER-FISICI PER L'INDUSTRIA,MECCANICA APPLICATA C.I,ING-IND/13,12,1,A,FONDAMENTI DI MECCANICA,,,6.0,A,Marco Cammalleri,https://www.unipa.it/persona.html?id=159353&lang=it,9788855528290,"Umberto Meneghetti, Alberto Maggiore, Ettore Funaioli",,,Lezioni di meccanica applicata alle macchine vol.1. Fondamenti di meccanica delle macchine,Patron,,2006,Brossura,400,Italiano,36.0,obb,tutto,tutti,12,14,18415,642709
bcaa6d9f94f0f0f26a3a3bd7a902103f8ac0579fd5782f56bf020e8eaf7599a0b10d78e5f9807853d17a6294a873d5ec7675a420a5b20b760aab1b89869d13b5,unipa,2022,Dipartimento Ingegneria,INGEGNERIA ELETTRICA,LM,Palermo,LM-28,INDUSTRY AND GREEN MOBILITY,DINAMICA E CONTROLLO DEI SISTEMI MECCANICI,ING-IND/13,6,1,2,,,,,,Marco Cammalleri,https://www.unipa.it/persona.html?id=159353&lang=it,9788855528290,"Umberto Meneghetti, Alberto Maggiore, Ettore Funaioli",,,Lezioni di meccanica applicata alle macchine vol.1. Fondamenti di meccanica delle macchine,Patron,,2006,Brossura,400,Italiano,36.0,obb,tutto,tutti,106,23,18415,642846
8e94f3403fc54fa2ec6726fafe0fc41b5ba3b0be97dfce5ff359d80e91aaf07a184d32fdd67b88349441ee5941f3a57a4cf50d93436b275e7656b5db0e858ddd,unipa,2022,Dipartimento Ingegneria,INGEGNERIA ELETTRICA,LM,Palermo,LM-28,SMART GRIDS PER LA TRANSIZIONE ENERGETICA,DINAMICA E CONTROLLO DEI SISTEMI MECCANICI,ING-IND/13,6,1,2,,,,,,Marco Cammalleri,https://www.unipa.it/persona.html?id=159353&lang=it,9788855528290,"Umberto Meneghetti, Alberto Maggiore, Ettore Funaioli",,,Lezioni di meccanica applicata alle macchine vol.1. Fondamenti di meccanica delle macchine,Patron,,2006,Brossura,400,Italiano,36.0,obb,tutto,tutti,106,23,18415,642846
0a583502a79f3b4350c303f6e482ae40ff7660a731915382cc49ef2566fd6d4569b9cd4d01c61fa2a02163886a6a0dbcd40e69e9e0967491f33e89e28b9aa8b2,unipa,2022,Dipartimento Ingegneria,INGEGNERIA ELETTRONICA,L,Palermo,L-8,BIOELETTRONICA,SENSORI E STRUMENTAZIONE BIOMEDICA,ING-INF/06,9,3,2,,,,,,Luca Faes,https://www.unipa.it/persona.html?id=4429610&lang=it,9788855532952,"Guido Avanzolini, Elisa Magosso",,,Strumentazione biomedica. Progetto e impiego dei sistemi di misura,Patron,3,2015,Brossura,368,Italiano,35.0,fac,tutto,tutti,228,0,18210,642539
ed9b358a1d9327b396b8ca2d652149dedc56df2951fe27b5ab3f5e937ba026e47c553fca8f968469e8e165c781d26148c01a639e456cab3cdcfb3255d125a30b,unipa,2022,Dipartimento Ingegneria,INGEGNERIA ELETTRONICA E DELLE TELECOMUNICAZIONI,L,Palermo,L-8,ELECTRONICS FOR ROBOTICS AND MECHATRONICS,SENSORI E STRUMENTAZIONE BIOMEDICA,ING-INF/06,9,2,2,,,,,,Luca Faes,https://www.unipa.it/persona.html?id=4429610&lang=it,9788855532952,"Guido Avanzolini, Elisa Magosso",,,Strumentazione biomedica. Progetto e impiego dei sistemi di misura,Patron,3,2015,Brossura,368,Italiano,35.0,fac,tutto,tutti,72,80,18210,642539
ef47f33245bf3dd10c7d585ecaad04068fe04d8c96e0efae0a32efa5f183109a3909bf600276cd154a322e1f3d8d22aa508cabf8892153be30ddf845264a3c6c,unipa,2022,Dipartimento Ingegneria,INGEGNERIA ELETTRONICA E DELLE TELECOMUNICAZIONI,L,Palermo,L-8,INTERNET TECHNOLOGIES,SENSORI E STRUMENTAZIONE BIOMEDICA,ING-INF/06,9,2,2,,,,,,Luca Faes,https://www.unipa.it/persona.html?id=4429610&lang=it,9788855532952,"Guido Avanzolini, Elisa Magosso",,,Strumentazione biomedica. Progetto e impiego dei sistemi di misura,Patron,3,2015,Brossura,368,Italiano,35.0,fac,tutto,tutti,72,80,18210,642539
7e713e856b11f4d8b6079f1dd0a259c7a4061350cc6f94111a1a1939f9aa75a6fa751b59a8d441c79fe1a47b5cc676bee1800c09c389f7569c2cbfc3f8feff7f,unipa,2022,Dipartimento Ingegneria,INGEGNERIA ELETTRONICA E DELLE TELECOMUNICAZIONI,L,Palermo,L-8,MODERN ELECTRONICS,SENSORI E STRUMENTAZIONE BIOMEDICA,ING-INF/06,9,2,2,,,,,,Luca Faes,https://www.unipa.it/persona.html?id=4429610&lang=it,9788855532952,"Guido Avanzolini, Elisa Magosso",,,Strumentazione biomedica. Progetto e impiego dei sistemi di misura,Patron,3,2015,Brossura,368,Italiano,35.0,fac,tutto,tutti,72,80,18210,642539
8083ca28efa135b0c1089c6debd73630df4fe409264ebc53e6c8a76b3fc9288701b70a10d45b7960fe51898f540dac0739a03a851f7dcb44284244ffc98e03fa,unipa,2022,Dipartimento Ingegneria,INGEGNERIA MECCANICA,L,Palermo,L-9,AERONAUTICO,MECCANICA APPLICATA ALLE MACCHINE,ING-IND/13,12,2,1,,,,,,Marco Cammalleri,https://www.unipa.it/persona.html?id=159353&lang=it,9788855528290,"Umberto Meneghetti, Alberto Maggiore, Ettore Funaioli",,,Lezioni di meccanica applicata alle macchine vol.1. Fondamenti di meccanica delle macchine,Patron,,2006,Brossura,400,Italiano,36.0,obb,tutto,tutti,628,176,18415,642978
7646cbc4dbf7f9514a8914ba1cf4aa48c712dc6452c5d61ac5ce2bce71deae776d42a30ac83a1145f204af0941de94cf018f7cad1c9015a76bad9df584983d89,unipa,2022,Dipartimento Ingegneria,INGEGNERIA MECCANICA,L,Palermo,L-9,MECCANICO,MECCANICA APPLICATA ALLE MACCHINE,ING-IND/13,12,2,1,,,,,,Marco Cammalleri,https://www.unipa.it/persona.html?id=159353&lang=it,9788855528290,"Umberto Meneghetti, Alberto Maggiore, Ettore Funaioli",,,Lezioni di meccanica applicata alle macchine vol.1. Fondamenti di meccanica delle macchine,Patron,,2006,Brossura,400,Italiano,36.0,obb,tutto,tutti,628,176,18415,642978
5c2d7125e0eb49d21d57789e7e4e668651a257ee7b4761a4b1fbe32b9dc5885c09abc2514f8b9347e11363f6f2a7b545ff1a581c54b08932d2b3418779cde696,unipa,2022,Dipartimento Ingegneria,INGEGNERIA MECCANICA,LM,Palermo,LM-33,INGEGNERIA MECCANICA,DINAMICA E CONTROLLO DEI SISTEMI MECCANICI,ING-IND/13,6,1,2,,,,,,Marco Cammalleri,https://www.unipa.it/persona.html?id=159353&lang=it,9788855528290,"Umberto Meneghetti, Alberto Maggiore, Ettore Funaioli",,,Lezioni di meccanica applicata alle macchine vol.1. Fondamenti di meccanica delle macchine,Patron,,2006,Brossura,400,Italiano,36.0,obb,tutto,tutti,114,39,18415,642846
a83cd49c8451fa0a896dab126f595dbb5aedf4832c30cbb825a1fea1e3bbb6121ac13724aec2e249c49968ee77de4f9b329c9a841dac663f09ade4837896a13e,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",AGRO-INGEGNERIA,L,Palermo,L-25,AGROINGEGNERIA,AGRONOMIA GENERALE,AGR/02,8,2,1,,,,,,Claudio Leto,https://www.unipa.it/persona.html?id=159309&lang=it,9788855526388,Luigi Giardini,,,Agronomia generale ambientale e aziendale,Patron,5,2002,Cartonato,744,Italiano,48.0,obb,tutto,tutti,137,31,18424,643375
95dc1939dab303101b69df34fbe6180185e725e7a06f947595f094250f16037fd26d664ecbf8a9095b0687fc8ff800749bf72478bad7e9874048c58ef3afb931,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",AGRO-INGEGNERIA,L,Palermo,L-25,AGROINGEGNERIA,CHIMICA AGRARIA,AGR/13,8,2,1,,,,,,Vito Armando Laudicina,https://www.unipa.it/persona.html?id=159131&lang=it,9788855533621,,"Paolo Sequi, Teodoro Miano, Claudio Ciavatta",,Fondamenti di chimica del suolo,Patron,,2017,Brossura,295,Italiano,32.0,obb,tutto,tutti,137,31,18448,643378
